player_id,"last_name, first_name",full_name,Team,pa,ab,hit,single,double,triple,home_run,strikeout,walk,b_hit_by_pitch,b_rbi,k_percent,bb_percent,batting_avg,on_base_percent,slg_percent,babip,isolated_power,xba,xslg,xwoba,xobp
647351,"Toro, Abraham",Abraham Toro,BOS,284,259,62,42,13,0,7,42,14,6,27,14.8,4.9,0.239,0.289,0.371,0.256,0.132,0.253,0.376,0.302,0.289
680779,"Davis, Henry",Henry Davis,PIT,283,252,42,28,7,0,7,76,18,5,22,26.9,6.4,0.167,0.234,0.278,0.203,0.11100000000000002,0.213,0.389,0.293,0.234
553869,"Díaz, Elias",Elias Díaz,SD,283,255,52,36,7,0,9,74,21,2,29,26.1,7.4,0.204,0.27,0.337,0.25,0.13300000000000003,0.203,0.334,0.268,0.27
620443,"Torrens, Luis",Luis Torrens,NYM,283,261,59,39,14,1,5,56,19,2,29,19.8,6.7,0.226,0.284,0.345,0.27,0.11899999999999997,0.274,0.454,0.338,0.284
519317,"Stanton, Giancarlo",Giancarlo Stanton,NYY,281,249,68,36,8,0,24,96,29,1,66,34.2,10.3,0.273,0.35,0.594,0.338,0.32099999999999995,0.235,0.52,0.354,0.35
686681,"Massey, Michael",Michael Massey,KC,277,262,64,52,9,0,3,43,9,1,20,15.5,3.2,0.244,0.268,0.313,0.277,0.069,0.238,0.346,0.265,0.268
682626,"Alvarez, Francisco",Francisco Alvarez,NYM,277,246,63,39,12,1,11,73,27,4,32,26.4,9.7,0.256,0.339,0.447,0.321,0.191,0.229,0.437,0.326,0.339
691781,"House, Brady",Brady House,WSH,274,261,61,46,11,0,4,78,8,0,29,28.5,2.9,0.234,0.252,0.322,0.31,0.088,0.256,0.37,0.284,0.252
662139,"Varsho, Daulton",Daulton Varsho,TOR,271,248,59,24,13,2,20,77,17,1,55,28.4,6.3,0.238,0.284,0.548,0.25,0.31000000000000005,0.226,0.494,0.327,0.284
642201,"White, Eli",Eli White,ATL,271,256,60,39,8,3,10,70,11,2,35,25.8,4.1,0.234,0.27,0.406,0.282,0.17200000000000001,0.251,0.435,0.31,0.27
686527,"Canzone, Dominic",Dominic Canzone,SEA,269,243,73,51,11,0,11,59,20,3,32,21.9,7.4,0.3,0.358,0.481,0.354,0.181,0.29,0.533,0.376,0.358
660688,"Ruiz, Keibert",Keibert Ruiz,WSH,267,255,63,49,12,0,2,26,8,3,25,9.7,3.0,0.247,0.277,0.318,0.268,0.07100000000000001,0.271,0.351,0.287,0.277
677942,"Alexander, Blaze",Blaze Alexander,ARI,266,230,53,33,12,1,7,86,22,10,28,32.3,8.3,0.23,0.323,0.383,0.333,0.153,0.211,0.374,0.303,0.323
672724,"Peraza, Oswald",Oswald Peraza,LAA,265,244,40,29,6,0,5,80,17,2,20,30.2,6.4,0.164,0.223,0.25,0.219,0.086,0.194,0.306,0.248,0.223
678554,"Mead, Curtis",Curtis Mead,CWS,264,240,56,42,10,1,3,63,15,8,19,23.9,5.7,0.233,0.299,0.321,0.303,0.088,0.234,0.353,0.291,0.299
692225,"Campbell, Kristian",Kristian Campbell,BOS,263,229,51,35,10,0,6,72,29,4,21,27.4,11.0,0.223,0.319,0.345,0.296,0.12199999999999997,0.221,0.338,0.296,0.319
624641,"Sosa, Edmundo",Edmundo Sosa,PHI,261,243,67,43,12,1,11,56,10,2,39,21.5,3.8,0.276,0.307,0.469,0.315,0.19299999999999995,0.245,0.391,0.29,0.307
702284,"Young, Cole",Cole Young,SEA,257,223,47,35,7,1,4,47,28,2,24,18.3,10.9,0.211,0.302,0.305,0.247,0.094,0.224,0.355,0.297,0.302
571771,"Hernández, Enrique",Enrique Hernández,LAD,256,232,47,29,8,0,10,68,18,0,35,26.6,7.0,0.203,0.255,0.366,0.233,0.16299999999999998,0.221,0.394,0.287,0.255
666181,"Benson, Will",Will Benson,CIN,253,230,52,30,8,2,12,67,16,1,41,26.5,6.3,0.226,0.273,0.435,0.255,0.209,0.257,0.496,0.342,0.273
666149,"Fitzgerald, Tyler",Tyler Fitzgerald,SF,243,217,47,32,10,1,4,70,17,2,14,28.8,7.0,0.217,0.278,0.327,0.299,0.11000000000000001,0.192,0.281,0.242,0.278
664238,"Moore, Dylan",Dylan Moore,TEX,243,219,44,28,5,0,11,82,20,1,25,33.7,8.2,0.201,0.267,0.374,0.256,0.173,0.191,0.326,0.262,0.267
663743,"Fortes, Nick",Nick Fortes,TB,242,218,50,35,9,1,5,47,14,7,21,19.4,5.8,0.229,0.296,0.349,0.269,0.11999999999999997,0.215,0.322,0.27,0.296
664774,"Jr., LaMonte Wade",LaMonte Wade Jr.,LAA,242,209,35,23,8,2,2,58,27,3,18,24.0,11.2,0.167,0.271,0.254,0.22,0.087,0.205,0.321,0.281,0.271
666185,"Carlson, Dylan",Dylan Carlson,BAL,241,217,44,28,9,1,6,54,21,2,20,22.4,8.7,0.203,0.278,0.336,0.241,0.133,0.214,0.357,0.285,0.278
672744,"Canario, Alexander",Alexander Canario,PIT,234,216,47,34,6,1,6,80,17,0,20,34.2,7.3,0.218,0.274,0.338,0.313,0.12000000000000002,0.219,0.407,0.295,0.274
805300,"Marsee, Jakob",Jakob Marsee,MIA,234,209,61,35,18,3,5,48,22,2,33,20.5,9.4,0.292,0.363,0.478,0.357,0.186,0.275,0.442,0.347,0.363
695506,"Caglianone, Jac",Jac Caglianone,KC,232,210,33,19,6,1,7,52,18,4,18,22.4,7.8,0.157,0.237,0.295,0.172,0.13799999999999998,0.237,0.431,0.321,0.237
518595,"d'Arnaud, Travis",Travis d'Arnaud,LAA,231,213,42,23,13,0,6,74,13,4,21,32.0,5.6,0.197,0.255,0.343,0.269,0.14600000000000002,0.192,0.36,0.269,0.255
676914,"Schneider, Davis",Davis Schneider,TOR,227,188,44,28,5,0,11,60,36,2,31,26.4,15.9,0.234,0.361,0.436,0.28,0.20199999999999999,0.188,0.409,0.323,0.361
642086,"Smith, Dominic",Dominic Smith,SF,225,204,58,41,12,0,5,42,15,2,33,18.7,6.7,0.284,0.333,0.417,0.329,0.133,0.252,0.398,0.306,0.333
694374,"Tawa, Tim",Tim Tawa,ARI,225,199,40,25,8,0,7,64,20,1,18,28.4,8.9,0.201,0.274,0.347,0.252,0.14599999999999996,0.206,0.368,0.29,0.274
664983,"McCarthy, Jake",Jake McCarthy,ARI,222,206,42,26,7,5,4,40,10,2,20,18.0,4.5,0.204,0.247,0.345,0.233,0.141,0.239,0.374,0.286,0.247
623993,"Santander, Anthony",Anthony Santander,TOR,221,194,34,23,5,0,6,61,25,1,18,27.6,11.3,0.175,0.271,0.294,0.219,0.119,0.188,0.301,0.265,0.271
694497,"Carter, Evan",Evan Carter,TEX,220,194,48,32,9,2,5,41,19,7,25,18.6,8.6,0.247,0.336,0.392,0.291,0.14500000000000002,0.241,0.36,0.308,0.336
691777,"Muncy, Max",Max Muncy,OAK,220,206,44,28,7,0,9,68,10,3,23,30.9,4.5,0.214,0.259,0.379,0.269,0.165,0.203,0.353,0.267,0.259
671221,"Waters, Drew",Drew Waters,KC,219,206,50,40,6,3,1,60,11,2,14,27.4,5.0,0.243,0.288,0.316,0.338,0.07300000000000001,0.232,0.318,0.265,0.288
670042,"Raley, Luke",Luke Raley,SEA,219,183,37,25,8,0,4,64,19,13,19,29.2,8.7,0.202,0.319,0.311,0.284,0.10899999999999999,0.209,0.358,0.312,0.319
677649,"Duran, Ezequiel",Ezequiel Duran,TEX,219,205,46,32,14,0,0,55,8,4,14,25.1,3.7,0.224,0.266,0.293,0.305,0.06899999999999998,0.214,0.295,0.247,0.266
641343,"Bauers, Jake",Jake Bauers,MIL,218,183,43,27,9,0,7,59,32,2,28,27.1,14.7,0.235,0.353,0.399,0.305,0.16400000000000003,0.234,0.457,0.354,0.353
805249,"Kemp, Otto",Otto Kemp,PHI,218,197,46,27,11,0,8,67,12,7,28,30.7,5.5,0.234,0.298,0.411,0.306,0.17699999999999996,0.231,0.418,0.31,0.298
670224,"Misner, Kameron",Kameron Misner,TB,217,197,42,27,9,1,5,69,16,1,22,31.8,7.4,0.213,0.273,0.345,0.296,0.13199999999999998,0.194,0.303,0.25,0.273
641584,"Fraley, Jake",Jake Fraley,ATL,217,191,46,31,9,0,6,49,25,1,23,22.6,11.5,0.241,0.332,0.382,0.294,0.14100000000000001,0.248,0.369,0.315,0.332
543877,"Vázquez, Christian",Christian Vázquez,MIN,214,190,36,26,7,0,3,35,18,4,14,16.4,8.4,0.189,0.271,0.274,0.214,0.08500000000000002,0.21,0.307,0.271,0.271
606115,"Arcia, Orlando",Orlando Arcia,COL,214,203,41,30,7,1,3,47,10,0,13,22.0,4.7,0.202,0.238,0.291,0.247,0.08899999999999997,0.207,0.29,0.236,0.238
657077,"Verdugo, Alex",Alex Verdugo,ATL,213,197,47,37,10,0,0,31,14,2,12,14.6,6.6,0.239,0.296,0.289,0.283,0.04999999999999999,0.266,0.369,0.306,0.296
678009,"Meadows, Parker",Parker Meadows,DET,213,191,41,29,6,2,4,56,21,0,16,26.3,9.9,0.215,0.291,0.33,0.28,0.11500000000000002,0.225,0.346,0.291,0.291
680474,"Schuemann, Max",Max Schuemann,OAK,213,183,36,28,4,2,2,35,22,4,13,16.4,10.3,0.197,0.295,0.273,0.231,0.07600000000000001,0.23,0.334,0.297,0.295
668942,"Rojas, Josh",Josh Rojas,CWS,211,189,34,23,9,0,2,48,19,0,11,22.7,9.0,0.18,0.252,0.259,0.227,0.07900000000000001,0.209,0.305,0.263,0.252
608701,"Refsnyder, Rob",Rob Refsnyder,BOS,209,182,49,28,12,0,9,54,24,1,30,25.8,11.5,0.269,0.354,0.484,0.331,0.21499999999999997,0.243,0.457,0.338,0.354
641933,"O'Neill, Tyler",Tyler O'Neill,BAL,209,181,36,20,6,1,9,51,22,3,26,24.4,10.5,0.199,0.292,0.392,0.218,0.193,0.243,0.523,0.36,0.292
657557,"DeJong, Paul",Paul DeJong,WSH,208,193,44,28,10,0,6,70,11,1,23,33.7,5.3,0.228,0.269,0.373,0.317,0.145,0.194,0.351,0.259,0.269
666397,"Julien, Edouard",Edouard Julien,MIN,208,182,40,27,10,0,3,61,22,2,12,29.3,10.6,0.22,0.309,0.324,0.311,0.10400000000000001,0.242,0.424,0.329,0.309
805373,"Jr., Nacho Alvarez",Nacho Alvarez Jr.,ATL,208,188,44,30,12,0,2,49,12,5,15,23.6,5.8,0.234,0.296,0.33,0.304,0.096,0.228,0.308,0.27,0.296
690022,"Ritter, Ryan",Ryan Ritter,COL,207,187,45,32,9,3,1,61,10,5,18,29.5,4.8,0.241,0.296,0.337,0.349,0.09600000000000003,0.211,0.276,0.248,0.296
807712,"Keaschall, Luke",Luke Keaschall,MIN,207,182,55,37,14,0,4,29,19,5,28,14.0,9.2,0.302,0.382,0.445,0.34,0.14300000000000002,0.263,0.378,0.324,0.382
690987,"III, Robert Hassell",Robert Hassell III,WSH,206,197,44,32,9,0,3,62,8,1,18,30.1,3.9,0.223,0.257,0.315,0.311,0.092,0.226,0.369,0.273,0.257
807799,"Yoshida, Masataka",Masataka Yoshida,BOS,205,188,50,35,11,0,4,24,10,3,26,11.7,4.9,0.266,0.307,0.388,0.28,0.122,0.27,0.384,0.314,0.307
645444,"Herrera, Jose",Jose Herrera,ARI,204,166,31,23,6,0,2,47,23,1,17,23.0,11.3,0.187,0.285,0.259,0.242,0.07200000000000001,0.169,0.225,0.237,0.285
670541,"Alvarez, Yordan",Yordan Alvarez,HOU,199,165,45,31,8,0,6,33,28,0,27,16.6,14.1,0.273,0.367,0.43,0.295,0.15699999999999997,0.284,0.549,0.393,0.367
687231,"Hernaiz, Darell",Darell Hernaiz,OAK,197,173,40,32,5,1,2,24,17,0,16,12.2,8.6,0.231,0.292,0.306,0.25,0.07499999999999998,0.255,0.351,0.305,0.292
570482,"Urshela, Gio",Gio Urshela,OAK,197,181,43,28,14,1,0,40,13,0,20,20.3,6.6,0.238,0.287,0.326,0.303,0.08800000000000002,0.251,0.349,0.286,0.287
666152,"Hamilton, David",David Hamilton,BOS,194,177,35,24,4,1,6,47,13,1,19,24.2,6.7,0.198,0.257,0.333,0.234,0.135,0.209,0.319,0.26,0.257
682668,"Acuña, Luisangel",Luisangel Acuña,NYM,193,175,41,34,7,0,0,37,13,2,8,19.2,6.7,0.234,0.293,0.274,0.295,0.04000000000000001,0.235,0.299,0.271,0.293
628451,"Ibáñez, Andy",Andy Ibáñez,DET,193,176,42,30,8,0,4,26,12,4,21,13.5,6.2,0.239,0.301,0.352,0.259,0.11299999999999999,0.254,0.371,0.304,0.301
457759,"Turner, Justin",Justin Turner,CHC,191,169,37,27,7,0,3,37,17,1,18,19.4,8.9,0.219,0.288,0.314,0.256,0.095,0.237,0.36,0.297,0.288
673490,"Kim, Ha-Seong",Ha-Seong Kim,ATL,191,171,40,31,4,0,5,39,16,2,17,20.4,8.4,0.234,0.304,0.345,0.271,0.11099999999999996,0.242,0.356,0.297,0.304
642708,"Rosario, Amed",Amed Rosario,NYY,191,181,50,33,11,0,6,31,7,2,23,16.2,3.7,0.276,0.309,0.436,0.303,0.15999999999999998,0.288,0.439,0.331,0.309
683766,"Koss, Christian",Christian Koss,SF,191,174,46,34,9,0,3,45,9,3,23,23.6,4.7,0.264,0.309,0.368,0.336,0.10399999999999998,0.263,0.402,0.311,0.309
642136,"Thaiss, Matt",Matt Thaiss,TB,190,156,34,26,6,1,1,46,29,3,16,24.2,15.3,0.218,0.349,0.288,0.3,0.06999999999999998,0.197,0.299,0.294,0.349
657136,"Wong, Connor",Connor Wong,BOS,188,168,32,24,8,0,0,42,16,1,7,22.3,8.5,0.19,0.262,0.238,0.25,0.04799999999999999,0.221,0.295,0.266,0.262
679845,"Loftin, Nick",Nick Loftin,KC,188,168,35,20,9,2,4,27,14,3,20,14.4,7.4,0.208,0.278,0.357,0.223,0.149,0.232,0.366,0.294,0.278
688363,"Pauley, Graham",Graham Pauley,MIA,184,161,36,22,9,1,4,36,21,0,11,19.6,11.4,0.224,0.311,0.366,0.262,0.142,0.223,0.343,0.299,0.311
695681,"Moore, Christian",Christian Moore,LAA,184,162,32,19,5,1,7,62,19,1,16,33.7,10.3,0.198,0.284,0.37,0.266,0.172,0.203,0.345,0.282,0.284
677595,"Mauricio, Ronny",Ronny Mauricio,NYM,184,168,38,26,6,0,6,54,15,1,10,29.3,8.2,0.226,0.293,0.369,0.296,0.143,0.218,0.366,0.286,0.293
682641,"Matos, Luis",Luis Matos,SF,184,172,38,20,9,1,8,27,11,0,22,14.7,6.0,0.221,0.266,0.424,0.217,0.20299999999999999,0.219,0.368,0.274,0.266
669236,"Jackson, Jeremiah",Jeremiah Jackson,BAL,183,170,47,30,10,2,5,50,11,2,21,27.3,6.0,0.276,0.328,0.447,0.365,0.17099999999999999,0.222,0.393,0.291,0.328
664059,"Haggerty, Sam",Sam Haggerty,TEX,182,162,41,29,7,3,2,37,16,2,13,20.3,8.8,0.253,0.328,0.37,0.317,0.11699999999999999,0.249,0.362,0.304,0.328
668885,"Martin, Austin",Austin Martin,MIN,181,156,44,34,8,1,1,31,22,1,7,17.1,12.2,0.282,0.374,0.365,0.347,0.08300000000000002,0.279,0.403,0.345,0.374
595978,"Hedges, Austin",Austin Hedges,CLE,180,155,25,17,3,0,5,43,18,1,10,23.9,10.0,0.161,0.25,0.277,0.183,0.11600000000000002,0.177,0.284,0.249,0.25
665750,"Taveras, Leody",Leody Taveras,SEA,180,171,35,25,6,1,3,50,5,0,17,27.8,2.8,0.205,0.226,0.304,0.269,0.099,0.199,0.318,0.234,0.226
456781,"Solano, Donovan",Donovan Solano,TEX,179,166,41,33,4,1,3,40,8,3,21,22.3,4.5,0.247,0.291,0.337,0.304,0.09000000000000002,0.223,0.32,0.259,0.291
669261,"Suwinski, Jack",Jack Suwinski,PIT,178,150,22,12,7,0,3,57,24,4,10,32.0,13.5,0.147,0.281,0.253,0.211,0.10600000000000001,0.195,0.376,0.308,0.281
696030,"Osuna, Alejandro",Alejandro Osuna,TEX,176,151,32,26,4,0,2,34,21,2,15,19.3,11.9,0.212,0.313,0.278,0.256,0.06600000000000003,0.271,0.39,0.336,0.313
670156,"Mastrobuoni, Miles",Miles Mastrobuoni,SEA,175,152,38,33,4,0,1,29,17,0,12,16.6,9.7,0.25,0.324,0.296,0.301,0.045999999999999985,0.275,0.367,0.318,0.324
670231,"Rave, John",John Rave,KC,175,153,30,21,5,0,4,46,18,1,14,26.3,10.3,0.196,0.283,0.307,0.25,0.11099999999999999,0.228,0.349,0.302,0.283
623168,"Heineman, Tyler",Tyler Heineman,TOR,174,149,43,31,8,1,3,31,12,6,20,17.8,6.9,0.289,0.361,0.416,0.342,0.127,0.215,0.293,0.273,0.361
679032,"Rojas, Johan",Johan Rojas,PHI,172,152,34,28,3,2,1,40,13,0,18,23.3,7.6,0.224,0.28,0.289,0.289,0.06499999999999997,0.227,0.298,0.265,0.28
663368,"Perkins, Blake",Blake Perkins,MIL,171,155,35,24,6,2,3,47,15,1,19,27.5,8.8,0.226,0.298,0.348,0.305,0.12199999999999997,0.223,0.326,0.279,0.298
808975,"Kim, Hyeseong",Hyeseong Kim,LAD,170,161,45,35,6,1,3,52,7,1,17,30.6,4.1,0.28,0.314,0.385,0.396,0.10499999999999998,0.221,0.309,0.251,0.314
677588,"Tena, José",José Tena,WSH,169,152,37,22,13,2,0,37,15,1,16,21.9,8.9,0.243,0.314,0.355,0.319,0.11199999999999999,0.243,0.364,0.302,0.314
650968,"Pozo, Yohel",Yohel Pozo,STL,168,160,37,24,8,0,5,22,7,0,19,13.1,4.2,0.231,0.262,0.375,0.239,0.144,0.246,0.357,0.276,0.262
677008,"Kjerstad, Heston",Heston Kjerstad,BAL,167,156,30,19,5,2,4,45,6,4,19,26.9,3.6,0.192,0.24,0.327,0.241,0.135,0.231,0.391,0.29,0.24
642731,"Estrada, Thairo",Thairo Estrada,COL,165,154,39,27,9,0,3,26,6,2,21,15.8,3.6,0.253,0.285,0.37,0.281,0.11699999999999999,0.233,0.322,0.264,0.285
455117,"Maldonado, Martín",Martín Maldonado,SD,161,147,30,20,6,0,4,57,8,0,12,35.4,5.0,0.204,0.245,0.327,0.302,0.12300000000000003,0.192,0.344,0.251,0.245
596103,"Slater, Austin",Austin Slater,NYY,160,148,32,20,6,1,5,51,11,0,13,31.9,6.9,0.216,0.27,0.372,0.293,0.156,0.247,0.476,0.332,0.27
672016,"Clarke, Denzel",Denzel Clarke,OAK,159,148,34,21,8,2,3,61,6,3,8,38.4,3.8,0.23,0.274,0.372,0.369,0.142,0.2,0.322,0.25,0.274
681807,"Fry, David",David Fry,CLE,157,146,25,13,4,0,8,58,9,2,23,36.9,5.7,0.171,0.229,0.363,0.212,0.19199999999999998,0.135,0.256,0.202,0.229
691720,"Karros, Kyle",Kyle Karros,COL,156,137,31,26,4,0,1,41,15,2,9,26.3,9.6,0.226,0.308,0.277,0.309,0.05100000000000002,0.206,0.262,0.258,0.308
687221,"Rushing, Dalton",Dalton Rushing,LAD,155,142,29,20,5,0,4,58,10,1,24,37.4,6.5,0.204,0.258,0.324,0.305,0.12000000000000002,0.203,0.379,0.283,0.258
702176,"Roden, Alan",Alan Roden,MIN,153,136,26,17,6,1,2,37,8,6,9,24.2,5.2,0.191,0.261,0.294,0.24,0.10299999999999998,0.176,0.242,0.227,0.261
678877,"Noel, Jhonkensy",Jhonkensy Noel,CLE,153,148,24,16,2,0,6,52,4,0,13,34.0,2.6,0.162,0.183,0.297,0.198,0.13499999999999998,0.161,0.287,0.202,0.183
669326,"Teodosio, Bryce",Bryce Teodosio,LAA,150,138,28,18,7,2,1,47,5,4,7,31.3,3.3,0.203,0.248,0.304,0.293,0.10099999999999998,0.185,0.259,0.222,0.248
663330,"Jones, Jahmai",Jahmai Jones,DET,150,129,37,18,11,1,7,32,18,3,23,21.3,12.0,0.287,0.387,0.55,0.333,0.26300000000000007,0.291,0.547,0.399,0.387
656537,"Hill, Derek",Derek Hill,CWS,149,134,29,20,6,0,3,48,9,3,11,32.2,6.0,0.216,0.281,0.328,0.313,0.11200000000000002,0.232,0.416,0.309,0.281
695238,"Wagner, Will",Will Wagner,SD,149,129,29,22,7,0,0,28,17,2,7,18.8,11.4,0.225,0.324,0.279,0.287,0.05400000000000002,0.266,0.34,0.318,0.324
663604,"Lockridge, Brandon",Brandon Lockridge,MIL,148,134,31,23,7,1,0,36,8,1,11,24.3,5.4,0.231,0.276,0.299,0.31,0.06799999999999998,0.233,0.314,0.267,0.276
681546,"Outman, James",James Outman,MIN,148,134,18,6,5,1,6,63,12,2,11,42.6,8.1,0.134,0.216,0.321,0.185,0.187,0.158,0.372,0.265,0.216
692585,"Fernández, Yanquiel",Yanquiel Fernández,COL,147,138,31,22,5,0,4,44,8,0,11,29.9,5.4,0.225,0.265,0.348,0.297,0.12299999999999997,0.19,0.309,0.243,0.265
682653,"Bernabel, Warming",Warming Bernabel,COL,146,139,35,22,8,1,4,25,7,0,14,17.1,4.8,0.252,0.288,0.41,0.282,0.15799999999999997,0.249,0.339,0.275,0.288
641943,"Palacios, Joshua",Joshua Palacios,CWS,145,128,26,19,4,0,3,36,12,4,9,24.8,8.3,0.203,0.292,0.305,0.258,0.10199999999999998,0.222,0.359,0.299,0.292
668670,"Rogers, Jake",Jake Rogers,DET,142,123,23,13,5,2,3,39,15,1,19,27.5,10.6,0.187,0.277,0.333,0.241,0.14600000000000002,0.194,0.321,0.274,0.277
657041,"Thomas, Lane",Lane Thomas,CLE,142,125,20,14,2,0,4,44,14,1,11,31.0,9.9,0.16,0.246,0.272,0.203,0.11200000000000002,0.168,0.272,0.243,0.246
518934,"LeMahieu, DJ",DJ LeMahieu,NYY,142,128,34,29,3,0,2,35,14,0,12,24.6,9.9,0.266,0.338,0.336,0.352,0.07,0.245,0.338,0.295,0.338
677347,"Paris, Kyren",Kyren Paris,LAA,140,126,24,13,4,1,6,59,10,3,11,42.1,7.1,0.19,0.266,0.381,0.295,0.191,0.173,0.348,0.265,0.266
624512,"McGuire, Reese",Reese McGuire,CHC,140,133,30,19,2,0,9,27,4,0,24,19.3,2.9,0.226,0.245,0.444,0.212,0.218,0.209,0.362,0.255,0.245
692216,"Kayfus, CJ",CJ Kayfus,CLE,138,123,27,12,10,1,4,38,11,2,19,27.5,8.0,0.22,0.292,0.415,0.28,0.19499999999999998,0.242,0.427,0.322,0.292
543510,"McCann, James",James McCann,ARI,137,123,32,21,6,0,5,33,8,4,17,24.1,5.8,0.26,0.324,0.431,0.314,0.17099999999999999,0.239,0.408,0.313,0.324
687952,"Encarnacion-Strand, Christian",Christian Encarnacion-Strand,CIN,137,130,27,17,4,0,6,32,3,2,19,23.4,2.2,0.208,0.234,0.377,0.223,0.169,0.204,0.405,0.272,0.234
687637,"Beavers, Dylan",Dylan Beavers,BAL,137,110,25,15,5,1,4,36,26,0,14,26.3,19.0,0.227,0.375,0.4,0.3,0.17300000000000001,0.213,0.408,0.344,0.375
691785,"Mayer, Marcelo",Marcelo Mayer,BOS,136,127,29,16,8,1,4,41,8,0,10,30.1,5.9,0.228,0.272,0.402,0.301,0.17400000000000002,0.21,0.348,0.263,0.272
655316,"Monasterio, Andruw",Andruw Monasterio,MIL,135,126,34,21,9,0,4,32,7,2,16,23.7,5.2,0.27,0.319,0.437,0.333,0.16699999999999998,0.224,0.363,0.28,0.319
666211,"Trammell, Taylor",Taylor Trammell,HOU,135,117,23,13,7,0,3,41,17,0,12,30.4,12.6,0.197,0.296,0.333,0.27,0.136,0.187,0.307,0.271,0.296
670223,"Mervis, Matt",Matt Mervis,MIA,134,120,21,10,4,0,7,50,11,2,14,37.3,8.2,0.175,0.254,0.383,0.219,0.20800000000000002,0.145,0.266,0.223,0.254
687515,"Thomas, Colby",Colby Thomas,OAK,132,120,27,16,5,0,6,49,7,1,19,37.1,5.3,0.225,0.267,0.417,0.309,0.19199999999999998,0.203,0.379,0.278,0.267
680728,"Castillo, Adrian Del",Adrian Del Castillo,ARI,131,120,29,19,6,0,4,47,8,1,17,35.9,6.1,0.242,0.29,0.392,0.352,0.15000000000000002,0.206,0.35,0.269,0.29
607732,"Stallings, Jacob",Jacob Stallings,BAL,129,119,16,12,4,0,0,40,6,3,9,31.0,4.7,0.134,0.195,0.168,0.203,0.034,0.17,0.234,0.211,0.195
666163,"Rortvedt, Ben",Ben Rortvedt,LAD,128,112,17,13,3,0,1,23,11,2,10,18.0,8.6,0.152,0.24,0.205,0.182,0.05299999999999999,0.185,0.246,0.24,0.24
691182,"Amador, Adael",Adael Amador,COL,128,113,20,12,7,0,1,27,11,1,10,21.1,8.6,0.177,0.256,0.265,0.224,0.08800000000000002,0.218,0.299,0.269,0.256
663898,"Rodgers, Brendan",Brendan Rodgers,HOU,128,115,22,16,4,0,2,46,11,1,11,35.9,8.6,0.191,0.266,0.278,0.294,0.08700000000000002,0.213,0.391,0.296,0.266
656896,"Rivera, Emmanuel",Emmanuel Rivera,BAL,127,120,30,26,4,0,0,24,6,1,13,18.9,4.7,0.25,0.291,0.283,0.312,0.032999999999999974,0.246,0.312,0.267,0.291
669234,"Malloy, Justyn-Henry",Justyn-Henry Malloy,DET,127,104,23,16,6,0,1,32,20,1,17,25.2,15.7,0.221,0.346,0.308,0.301,0.087,0.201,0.316,0.295,0.346
642180,"Wade, Tyler",Tyler Wade,SD,127,107,22,19,1,2,0,31,15,1,9,24.4,11.8,0.206,0.309,0.252,0.289,0.04600000000000001,0.185,0.226,0.247,0.309
642215,"Wilson, Weston",Weston Wilson,PHI,125,111,22,13,4,0,5,34,12,1,17,27.2,9.6,0.198,0.282,0.369,0.236,0.17099999999999999,0.251,0.427,0.33,0.282
592192,"Canha, Mark",Mark Canha,KC,125,113,24,20,3,0,1,24,7,3,6,19.2,5.6,0.212,0.272,0.265,0.256,0.05300000000000002,0.214,0.303,0.268,0.272
681146,"Bride, Jonah",Jonah Bride,MIN,125,112,19,17,2,0,0,39,11,1,5,31.2,8.8,0.17,0.248,0.188,0.257,0.017999999999999988,0.176,0.236,0.223,0.248
621035,"Taylor, Chris",Chris Taylor,LAA,125,113,21,12,7,0,2,42,5,6,12,33.6,4.0,0.186,0.256,0.301,0.271,0.11499999999999999,0.205,0.324,0.27,0.256
665828,"Cabrera, Oswaldo",Oswaldo Cabrera,NYY,122,107,26,21,4,0,1,25,11,2,11,20.5,9.0,0.243,0.322,0.308,0.305,0.065,0.244,0.297,0.284,0.322
683227,"Freeman, Cody",Cody Freeman,TEX,121,114,26,19,4,0,3,19,5,0,15,15.7,4.1,0.228,0.258,0.342,0.247,0.11400000000000002,0.239,0.326,0.264,0.258
545121,"Vargas, Ildemaro",Ildemaro Vargas,ARI,121,115,31,25,2,1,3,15,2,2,19,12.4,1.7,0.27,0.292,0.383,0.286,0.11299999999999999,0.262,0.376,0.287,0.292
687859,"Johnston, Troy",Troy Johnston,MIA,121,112,31,24,2,1,4,26,8,1,13,21.5,6.6,0.277,0.331,0.42,0.329,0.14299999999999996,0.27,0.458,0.338,0.331
690924,"Fulford, Braxton",Braxton Fulford,COL,120,108,23,15,5,2,1,36,7,2,16,30.0,5.8,0.213,0.267,0.324,0.297,0.11100000000000002,0.198,0.327,0.262,0.267
665561,"Marchán, Rafael",Rafael Marchán,PHI,118,105,22,16,4,0,2,17,10,1,13,14.4,8.5,0.21,0.282,0.305,0.23,0.095,0.213,0.293,0.261,0.282
694212,"Basallo, Samuel",Samuel Basallo,BAL,118,109,18,8,6,0,4,30,6,3,15,25.4,5.1,0.165,0.229,0.33,0.187,0.165,0.213,0.375,0.284,0.229
676801,"McCormick, Chas",Chas McCormick,HOU,116,100,21,15,5,0,1,31,9,1,5,26.7,7.8,0.21,0.279,0.29,0.29,0.07999999999999999,0.228,0.372,0.299,0.279
